"contrast","iso1","iso2","iso1.mean.ratio","iso2.mean.ratio","Condition1(x=1)","Condition2(x=2)","before.interval","after.interval","x.value","y.value","before.prob","after.prob","before.diff","after.diff","before.pval","after.pval","before.FDR","after.FDR","before.t.points","after.t.points","prob","diff","cor","numeric.coordinates"
"SETI_WT.P-SETI_e.mock","AT3G55630_ID114","AT3G55630_ID126",0.0968404632677455,0.170422548953612,"SETI_e.mock","SETI_WT.P","[1,1.9792]","(1.9792,2]",1.97919931863,0.244996602978278,0.666666666666667,0.333333333333333,-5.19580033333333,0.110372,0.218343771859229,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0,5.30617233333333,0.863169315559326,NA
"SETI_WT.P-SETI_e.mock","AT3G53830_JC22","AT3G53830_s6",0.0763082644736663,0.00966959064254224,"SETI_e.mock","SETI_WT.P","[1,1.983]","(1.983,2]",1.98295607537584,0.128203529954692,0.666666666666667,0.333333333333333,1.263073,-0.021901,0.26071311828172,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0,1.284974,-0.302836485725739,NA
"SETI_WT.P-SETI_e.mock","AT3G51150_s1","AT3G51150_s3",0.00213102448505713,0.195120635020103,"SETI_e.mock","SETI_WT.P","[1,1.9892]","(1.9892,2]",1.98919641796473,0.0131642259302746,0.666666666666667,0.333333333333333,-1.21850566666667,0.013308,0.256935681332567,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0,1.23181366666667,-0.276171467272894,NA
"SETI_WT.P-SETI_e.mock","AT3G51150_c1","AT3G51150_s3",0.00213102448505713,0.195120635020103,"SETI_e.mock","SETI_WT.P","[1,1.9892]","(1.9892,2]",1.98919641796473,0.0131642259302746,0.666666666666667,0.333333333333333,-1.21850566666667,0.013308,0.256935681332567,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0,1.23181366666667,-0.276171467272894,NA
"SETI_WT.P-SETI_e.mock","AT3G51150_ID1","AT3G51150_s3",0.0437078331483197,0.195120635020103,"SETI_e.mock","SETI_WT.P","[1,1.817]","(1.817,2]",1.81699069008182,0.222997881188062,0.666666666666667,0.333333333333333,-1.21850566666667,0.272950333333333,0.256935681332567,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0,1.491456,-0.276171467272894,NA
"SETI_WT.P-SETI_e.mock","AT3G01540_ID9","AT3G01540_s7",0.0123075247695783,0.00902643514780955,"SETI_e.mock","SETI_WT.P","[1,1.6323]","(1.6323,2]",1.63227120721192,1.7309574062265,0.666666666666667,0.333333333333333,2.99926066666667,-1.74436933333333,0.188649941145379,0.422649730810374,0.377299882290758,0.422649730810374,1,1,0,4.74363,0.431375522484795,NA
"SETI_WT.P-SETI_e.mock","AT3G01540_ID9","AT3G01540_JC2",0.0123075247695783,0.00891718065413597,"SETI_e.mock","SETI_WT.P","[1,1.7599]","(1.7599,2]",1.75986458824751,1.1303552444689,0.666666666666667,0.333333333333333,1.895793,-0.599116,0.535828496031996,0.422649730810374,0.535828496031996,0.535828496031996,1,1,0,2.494909,0.629923678399547,NA
"SETI_WT.P-SETI_e.mock","AT2G41060_P3","AT2G41060_s1",0.0683499078325547,0.0202401795318213,"SETI_e.mock","SETI_WT.P","[1,1.8346]","(1.8346,2]",1.83460940058494,0.231278961540225,0.666666666666667,0.333333333333333,1.22753933333333,-0.243255666666667,0.214074474725615,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0,1.470795,0.0400757557714215,NA
"SETI_WT.P-SETI_e.mock","AT2G41060_P3","AT2G41060_c3",0.0683499078325547,0.0153331632382071,"SETI_e.mock","SETI_WT.P","[1,1.8168]","(1.8168,2]",1.81677102618233,0.256223793483483,0.666666666666667,0.333333333333333,1.39838033333333,-0.313703333333333,0.189812794437257,0.422649730810374,0.379625588874514,0.422649730810374,1,1,0,1.71208366666667,-0.312583403382226,NA
"SETI_WT.P-SETI_e.mock","AT2G40690_ID11","AT2G40690_P3",0.017319436826417,0.277322635402802,"SETI_e.mock","SETI_WT.P","[1,1.9642]","(1.9642,2]",1.96416255332296,0.108191818020113,0.666666666666667,0.333333333333333,-2.93968566666667,0.109266666666667,0.206332364688879,0.422649730810374,0.412664729377757,0.422649730810374,1,1,0,3.04895233333333,-0.489992700228082,NA
"SETI_WT.P-SETI_e.mock","AT2G20950_P7","AT2G20950_P8",0.0255340674965542,0.0514385451759308,"SETI_e.mock","SETI_WT.P","[1,1.2557]","(1.2557,2]",1.2556882325792,0.413351221928646,0.333333333333333,0.666666666666667,0.426021,-1.24015266666667,0.422649730810374,0.536301221353454,0.536301221353454,0.536301221353454,1,1,0,1.66617366666667,-0.346181412861431,NA
"SETI_WT.P-SETI_e.mock","AT2G20950_P6","AT2G20950_P8",0.00848488988108512,0.0514385451759308,"SETI_e.mock","SETI_WT.P","[1,1.1416]","(1.1416,2]",1.14159551889861,0.228906430952903,0.333333333333333,0.666666666666667,0.266665,-1.616622,0.422649730810374,0.376729218793972,0.422649730810374,0.422649730810374,1,1,0,1.883287,-0.219569540053749,NA
"SETI_WT.P-SETI_e.mock","AT2G20950_ID22","AT2G20950_P8",0.010814600656427,0.0514385451759308,"SETI_e.mock","SETI_WT.P","[1,1.0971]","(1.0971,2]",1.09713506535196,0.157030683619422,0.333333333333333,0.666666666666667,0.153917666666667,-1.430656,0.422649730810374,0.452630821633555,0.452630821633555,0.452630821633555,1,1,0,1.58457366666667,-0.344877812680363,NA
"SETI_WT.P-SETI_e.mock","AT2G20950_ID20","AT2G20950_P8",0.00601745787610318,0.0514385451759308,"SETI_e.mock","SETI_WT.P","[1,1.1047]","(1.1047,2]",1.10473157818955,0.169311373395948,0.333333333333333,0.666666666666667,0.189118,-1.616622,0.422649730810374,0.376729218793972,0.422649730810374,0.422649730810374,1,1,0,1.80574,-0.219569540053749,NA
"SETI_WT.P-SETI_e.mock","AT2G02730_ID1","AT2G02730_ID2",0.00823967257652054,0.0534952716043229,"SETI_e.mock","SETI_WT.P","[1,1.8665]","(1.8665,2]",1.86653146470201,0.265123678096404,0.666666666666667,0.333333333333333,-1.98641333333333,0.305959666666667,0.299616894113164,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0,2.292373,-0.254940803927108,NA
"SETI_WT.P-SETI_e.mock","AT1G72640_ID15","AT1G72640_ID19",0.0478824611197174,0.00792913215992667,"SETI_e.mock","SETI_WT.P","[1,1.9736]","(1.9736,2]",1.97364363280702,0.0854154951626103,0.666666666666667,0.333333333333333,2.77936733333333,-0.075237,0.19749588932037,0.422649730810374,0.39499177864074,0.422649730810374,1,1,0,2.85460433333333,0.574434164573611,NA
"SETI_e.P-SETI_e.mock","AT5G66450.1","AT5G66450_P5",0.228185471333125,0.21769607553595,"SETI_e.mock","SETI_e.P","[1,1.5246]","(1.5246,2]",1.52462698229514,3.7720795079272,1,1,3.88524333333333,-3.520482,0.086555448640942,0.207597173041408,0.173110897281884,0.207597173041408,1,1,1,7.40572533333333,0.159692745956585,"SETI_e.mock: 1; SETI_e.P: 2"
"SETI_e.P-SETI_e.mock","AT5G66450.1","AT5G66450.2",0.228185471333125,0.163645814539518,"SETI_e.mock","SETI_e.P","[1,1.5962]","(1.5962,2]",1.59622637885241,3.20393910770509,1,1,6.95299666666667,-4.70867566666667,0.065237197417828,0.0811629144565073,0.0811629144565073,0.0811629144565073,1,1,1,11.6616723333333,-0.796220360722746,NA
"SETI_e.P-SETI_e.mock","AT5G66210_P5","AT5G66210_P6",0.0122396847840842,0.0283359412280546,"SETI_e.mock","SETI_e.P","[1,1.2134]","(1.2134,2]",1.21338599782759,0.690540632558507,1,1,0.684304,-2.52257933333333,0.0445044144658887,0.0645498832869217,0.0645498832869217,0.0645498832869217,1,1,1,3.20688333333333,0.1606998694029,NA
"SETI_e.P-SETI_e.mock","AT5G66210_ID2","AT5G66210_P1",0.491050641234818,0.431892653664725,"SETI_e.mock","SETI_e.P","[1,1.3924]","(1.3924,2]",1.39241114594632,22.0735516380083,1,1,-12.3209196666667,19.0770663333333,0.0404810976934471,0.104823439859203,0.0809621953868942,0.104823439859203,1,1,1,31.397986,0.868331733354655,NA
"SETI_e.P-SETI_e.mock","AT5G65090_P1","AT5G65090_P2",0.785938136871968,0.214061863128032,"SETI_e.mock","SETI_e.P","[1,1.1482]","(1.1482,2]",1.14822219118862,0.273324635588243,1,1,-0.282679333333333,1.624453,0.0105419630488097,0.0189686414727778,0.0189686414727778,0.0189686414727778,1,1,1,1.90713233333333,-0.28714741923466,NA
"SETI_e.P-SETI_e.mock","AT5G64360_P3","AT5G64360_P7",0.299058214242192,0.178269136255087,"SETI_e.mock","SETI_e.P","[1,1.3735]","(1.3735,2]",1.37347354194007,1.61768421407756,1,1,-2.58198866666667,4.331456,0.0285130258243521,0.0692129499068732,0.0570260516487042,0.0692129499068732,1,1,1,6.91344466666667,-0.826370557408432,NA
"SETI_e.P-SETI_e.mock","AT5G64360_P3","AT5G64360_P6",0.299058214242192,0.311055784376711,"SETI_e.mock","SETI_e.P","[1,1.5122]","(1.5122,2]",1.51220063844202,2.21857452858352,1,1,-3.64753133333333,3.47376266666667,0.0201035518611357,0.148632440461128,0.0402071037222713,0.148632440461128,1,1,1,7.121294,-0.721795646812926,NA
"SETI_e.P-SETI_e.mock","AT5G53050_JC4","AT5G53050_P3",0.0820641693517943,0.0526382318173888,"SETI_e.mock","SETI_e.P","[1,1.3616]","(1.3616,2]",1.36156967566005,2.67428056451719,1,1,-3.058111,5.39976366666667,0.0538406849580841,0.00494018963945701,0.0538406849580841,0.00988037927891402,1,1,1,8.45787466666667,-0.970719218648326,NA
"SETI_e.P-SETI_e.mock","AT5G53050_ID4","AT5G53050_P3",0.0129781894233442,0.0526382318173888,"SETI_e.mock","SETI_e.P","[1,1.9178]","(1.9178,2]",1.91780973765689,0.344281611942527,1,1,-3.466486,0.310425333333333,0.0230036405150312,0.060356643699183,0.0460072810300624,0.060356643699183,1,1,1,3.77691133333333,0.500971403886751,NA
"SETI_e.P-SETI_e.mock","AT5G53050_ID1","AT5G53050_P3",0.0316118055841439,0.0526382318173888,"SETI_e.mock","SETI_e.P","[1,1.6968]","(1.6968,2]",1.69679276106229,1.27008570113013,1,1,-2.962253,1.28901533333333,0.053095295631403,0.000732194000069317,0.053095295631403,0.00146438800013863,1,1,1,4.25126833333333,-0.348335979418421,NA
"SETI_e.P-SETI_e.mock","AT5G49510.2","AT5G49510_c1",0.0728957526597111,0.0134437894839975,"SETI_e.mock","SETI_e.P","[1,1.86]","(1.86,2]",1.8599942607509,0.592079137740679,1,1,4.11972166666667,-0.670684333333333,0.0729649524277099,0.0398862481471925,0.0729649524277099,0.0729649524277099,1,1,1,4.790406,-0.690653502785578,NA
"SETI_e.P-SETI_e.mock","AT5G49510.2","AT5G49510_ID8",0.0728957526597111,0.0182971649304922,"SETI_e.mock","SETI_e.P","[1,1.8519]","(1.8519,2]",1.85192879281205,0.626187705920227,1,1,3.833819,-0.666344666666667,0.119344116339333,0.0380521171443866,0.119344116339333,0.0761042342887732,1,1,1,4.50016366666667,-0.777644121850612,NA
"SETI_e.P-SETI_e.mock","AT5G45840_JS5","AT5G45840_c1",0.410325705170289,0.578171942644937,"SETI_e.mock","SETI_e.P","[1,1.3046]","(1.3046,2]",1.30456505887488,2.37437110820594,1,1,1.74104666666667,-3.975455,0.0175020010829316,0.0899571433259971,0.0350040021658632,0.0899571433259971,1,1,1,5.71650166666667,0.657340250448252,NA
"SETI_e.P-SETI_e.mock","AT5G41610_ID4","AT5G41610_P1",0.109719233160703,0.579649300139062,"SETI_e.mock","SETI_e.P","[1,1.1592]","(1.1592,2]",1.15915903883155,0.49542097179757,1,1,0.589197,-3.11274166666667,0.0249719538199499,0.0270535018537335,0.0270535018537335,0.0270535018537335,1,1,1,3.70193866666667,-0.902319829636012,NA
"SETI_e.P-SETI_e.mock","AT5G39660_P1","AT5G39660_P2",0.813209513249765,0.186790486750235,"SETI_e.mock","SETI_e.P","[1,1.1551]","(1.1551,2]",1.15506660108777,1.17902119141999,1,1,-1.05187066666667,5.731477,0.0564838274867585,0.0759375632853957,0.0759375632853957,0.0759375632853957,1,1,1,6.78334766666667,-0.739719676680871,NA
"SETI_e.P-SETI_e.mock","AT5G35210_JS38","AT5G35210_s3",0.142160193089164,0.0634798227900243,"SETI_e.mock","SETI_e.P","[1,1.2308]","(1.2308,2]",1.23081934825194,1.56366529579023,1,1,-1.08030033333333,3.59998466666667,0.0625961148838701,0.0232240400326807,0.0625961148838701,0.0464480800653615,1,1,1,4.680285,-0.440037734630875,NA
"SETI_e.P-SETI_e.mock","AT5G35210_JS10","AT5G35210_s3",0.00872033442180862,0.0634798227900243,"SETI_e.mock","SETI_e.P","[1,1.9117]","(1.9117,2]",1.91165893204288,0.179588321473855,1,1,-1.94179766666667,0.188163,0.112250475359486,0.111932343030901,0.112250475359486,0.112250475359486,1,1,1,2.12996066666667,-0.687905383794672,NA
"SETI_e.P-SETI_e.mock","AT5G35210_ID13","AT5G35210_JS10",0.116905772022899,0.00872033442180862,"SETI_e.mock","SETI_e.P","[1,1.951]","(1.951,2]",1.95101056881873,0.183407922511442,1,1,3.65272666666667,-0.188163,0.143306537925011,0.111932343030901,0.143306537925011,0.143306537925011,1,1,1,3.84088966666667,-0.0981981236881048,NA
"SETI_e.P-SETI_e.mock","AT5G35210.2","AT5G35210_JS38",0.178204189294921,0.142160193089164,"SETI_e.mock","SETI_e.P","[1,1.6111]","(1.6111,2]",1.61107310507214,2.57034440179969,1,1,3.17516966666667,-2.02088566666667,0.116627354557045,0.242336881824551,0.23325470911409,0.242336881824551,1,1,1,5.19605533333333,-0.88363522727959,NA
"SETI_e.P-SETI_e.mock","AT5G13690_ID2","AT5G13690_c3",0.10116604542083,0.0835077003071805,"SETI_e.mock","SETI_e.P","[1,1.5504]","(1.5504,2]",1.55039858896767,0.619590846782565,1,1,1.29981066666667,-1.06177,0.0443897818519316,0.0661749764584366,0.0661749764584366,0.0661749764584366,1,1,1,2.36158066666667,-0.873515953313874,NA
"SETI_e.P-SETI_e.mock","AT5G13690.1","AT5G13690_c3",0.780485862273256,0.0835077003071805,"SETI_e.mock","SETI_e.P","[1,1.9033]","(1.9033,2]",1.90334684895363,1.01690929137614,1,1,10.5212223333333,-1.125713,0.0321383721173816,0.0378934971350117,0.0378934971350117,0.0378934971350117,1,1,1,11.6469353333333,-0.871258176153964,NA
"SETI_e.P-SETI_e.mock","AT5G11170_JS2","AT5G11170_JS3",0.0567203740285792,0.0476885835068651,"SETI_e.mock","SETI_e.P","[1,1.6903]","(1.6903,2]",1.69027259675778,8.34926724706026,1,1,4.922948,-2.20894166666667,0.112760806107951,0.206215839885693,0.206215839885693,0.206215839885693,1,1,1,7.13188966666667,0.0660170487480469,NA
"SETI_e.P-SETI_e.mock","AT5G10540.1","AT5G10540_ID4",0.62429140305052,0.37570859694948,"SETI_e.mock","SETI_e.P","[1,1.7698]","(1.7698,2]",1.76981683615587,11.4229435228703,1,1,20.393876,-6.097979,0.00840980160120572,0.0692572687699845,0.0168196032024114,0.0692572687699845,1,1,1,26.491855,-0.669095041009346,NA
"SETI_e.P-SETI_e.mock","AT4G36648_ID4","AT4G36648_c1",0.080887835924499,0.116383783115628,"SETI_e.mock","SETI_e.P","[1,1.6424]","(1.6424,2]",1.64235169240375,5.97959173162506,1,1,-10.8428616666667,6.037084,0.157353591167492,0.0243921712153113,0.157353591167492,0.0487843424306226,1,1,1,16.8799456666667,-0.705708234458589,NA
"SETI_e.P-SETI_e.mock","AT4G36648_ID12","AT4G36648_c1",0.0641552108237975,0.116383783115628,"SETI_e.mock","SETI_e.P","[1,1.6743]","(1.6743,2]",1.67431323070444,5.55322338307853,1,1,-13.6771116666667,6.60591266666667,0.128881873938106,0.00778393941045921,0.128881873938106,0.0155678788209184,1,1,1,20.2830243333333,-0.834837603301787,NA
"SETI_e.P-SETI_e.mock","AT4G35785_ID22","AT4G35785_ID29",0.0216991254177393,0.0293716619501716,"SETI_e.mock","SETI_e.P","[1,1.3563]","(1.3563,2]",1.35630662329829,0.680876896890528,1,1,0.618888333333333,-1.118066,0.065481784371576,0.0867664191318221,0.0867664191318221,0.0867664191318221,1,1,1,1.73695433333333,0.606661013509505,NA
"SETI_e.P-SETI_e.mock","AT4G33270_P1","AT4G33270_s1",0.916692360114342,0.0833076398856575,"SETI_e.mock","SETI_e.P","[1,1.9167]","(1.9167,2]",1.91669236011434,0.1216973276517,1,1,1.46081833333333,-0.132757,0.0443784887308103,0.198474282971572,0.0887569774616205,0.198474282971572,1,1,1,1.59357533333333,-0.630597282809391,NA
"SETI_e.P-SETI_e.mock","AT4G32850_P4","AT4G32850_P5",0.118796664665518,0.163097231705795,"SETI_e.mock","SETI_e.P","[1,1.7189]","(1.7189,2]",1.71885303194957,2.57375749889954,1,1,-3.05410533333333,1.19447566666667,0.128131296905837,0.359037941228042,0.256262593811674,0.359037941228042,1,1,1,4.248581,-0.73259636073505,NA
"SETI_e.P-SETI_e.mock","AT4G32850_ID38","AT4G32850_P13",0.0520601972115625,0.0169453556522109,"SETI_e.mock","SETI_e.P","[1,1.1632]","(1.1632,2]",1.16324297617231,0.595205911055225,1,1,-0.357269333333333,1.83130466666667,0.286711491240454,0.101055034849774,0.286711491240454,0.202110069699549,1,1,1,2.188574,-0.513078285374199,NA
"SETI_e.P-SETI_e.mock","AT4G31580_JC1","AT4G31580_c1",0.0679091390106189,0.0165991256044987,"SETI_e.mock","SETI_e.P","[1,1.8533]","(1.8533,2]",1.85325200217099,1.19955482125376,1,1,7.459067,-1.28286033333333,0.187345515816841,0.0282940673569537,0.187345515816841,0.0565881347139074,1,1,1,8.74192733333333,-0.69833487800026,NA
"SETI_e.P-SETI_e.mock","AT4G26140_P1","AT4G26140_P5",0.370993828597468,0.245787275374474,"SETI_e.mock","SETI_e.P","[1,1.3683]","(1.3683,2]",1.36828185304073,0.732354216933331,1,1,-0.825601,1.416163,0.0968666407271156,0.0647985487029342,0.0968666407271156,0.0968666407271156,1,1,1,2.241764,-0.79177018047325,NA
"SETI_e.P-SETI_e.mock","AT4G25800.2","AT4G25800_P1",0.281449520694599,0.61042795858565,"SETI_e.mock","SETI_e.P","[1,1.6844]","(1.6844,2]",1.68443028640915,0.556536958660448,1,1,-1.76359433333333,0.813139,0.0479905003418126,0.0117087687092313,0.0479905003418126,0.0234175374184627,1,1,1,2.57673333333333,-0.889373462423519,NA
"SETI_e.P-SETI_e.mock","AT4G18740_ID3","AT4G18740_ID4",0.0336853130044089,0.201774760955058,"SETI_e.mock","SETI_e.P","[1,1.8569]","(1.8569,2]",1.85693832318167,1.03642605449483,1,1,-7.24461,1.20945233333333,0.00304373950947608,0.300861699595314,0.00608747901895217,0.300861699595314,1,1,1,8.45406233333333,-0.565277298275002,NA
"SETI_e.P-SETI_e.mock","AT4G16765_P1","AT4G16765_s2",0.295278402508008,0.107238970854961,"SETI_e.mock","SETI_e.P","[1,1.7529]","(1.7529,2]",1.75289878546628,0.553141093125093,1,1,2.12196466666667,-0.696428333333333,0.0460390845439138,0.200391549871779,0.0920781690878276,0.200391549871779,1,1,1,2.818393,-0.521266360781914,NA
"SETI_e.P-SETI_e.mock","AT4G14920_JS4","AT4G14920_c2",0.0879102077388649,0.0921637099708265,"SETI_e.mock","SETI_e.P","[1,1.5144]","(1.5144,2]",1.51436023485192,0.673790046199953,1,1,-1.146761,1.082729,0.0883262046098431,0.0145025631506185,0.0883262046098431,0.029005126301237,1,1,1,2.22949,-0.839936554667021,NA
"SETI_e.P-SETI_e.mock","AT4G14920_JS2","AT4G14920_c2",0.0684653857018191,0.0921637099708265,"SETI_e.mock","SETI_e.P","[1,1.5877]","(1.5877,2]",1.58770081065029,0.572035302248026,1,1,-1.195338,0.838584666666667,0.063434735520087,0.0219032125386543,0.063434735520087,0.0438064250773087,1,1,1,2.03392266666667,-0.936837616176318,NA
"SETI_e.P-SETI_e.mock","AT4G14920_JC17","AT4G14920_c2",0.0797785201104392,0.0921637099708265,"SETI_e.mock","SETI_e.P","[1,1.536]","(1.536,2]",1.53601555549947,0.643744855203007,1,1,-1.38742766666667,1.20098166666667,0.0233175257320661,0.144428727148046,0.0466350514641322,0.144428727148046,1,1,1,2.58840933333333,-0.725546973588768,NA
"SETI_e.P-SETI_e.mock","AT4G12720_P1","AT4G12720_P2",0.336995926624354,0.0287608402548624,"SETI_e.mock","SETI_e.P","[1,1.0258]","(1.0258,2]",1.02576086995842,15.5799420444385,1,1,-8.395975,317.523724666667,0.120587895631855,0.0357308660134354,0.120587895631855,0.0714617320268708,1,1,1,325.919699666667,-0.387347500175919,NA
"SETI_e.P-SETI_e.mock","AT4G11830.1","AT4G11830_c1",0.0775333804625827,0.106246207051531,"SETI_e.mock","SETI_e.P","[1,1.3783]","(1.3783,2]",1.37833179847482,2.23498463247669,1,1,2.069993,-3.40137633333333,0.280788150796795,0.0262516714469346,0.280788150796795,0.0525033428938692,1,1,1,5.47136933333333,-0.866032635409251,NA
"SETI_e.P-SETI_e.mock","AT4G11830.1","AT4G11830_P4",0.0775333804625827,0.0442253226692983,"SETI_e.mock","SETI_e.P","[1,1.6685]","(1.6685,2]",1.66847235780682,1.19188850857281,1,1,3.06408833333333,-1.519629,0.0703385665487759,0.00944419368779144,0.0703385665487759,0.0188883873755829,1,1,1,4.58371733333333,-0.758297329955107,NA
"SETI_e.P-SETI_e.mock","AT4G11830.1","AT4G11830_JC4",0.0775333804625827,0.0912028684143596,"SETI_e.mock","SETI_e.P","[1,1.4408]","(1.4408,2]",1.44075962505501,2.01054781440665,1,1,2.35794366666667,-2.99178333333333,0.123779437250749,0.00313697510030803,0.123779437250749,0.00627395020061606,1,1,1,5.349727,-0.60842857183997,NA
"SETI_e.P-SETI_e.mock","AT4G08590.1","AT4G08590.2",0.605461974476638,0.394538025523362,"SETI_e.mock","SETI_e.P","[1,1.6055]","(1.6055,2]",1.60546197447664,0.548441785747668,1,1,1.390086,-0.905823666666667,0.0206776327345138,0.00606850194041452,0.0206776327345138,0.012137003880829,1,1,1,2.29590966666667,-0.948331320034937,NA
"SETI_e.P-SETI_e.mock","AT3G58930_P5","AT3G58930_c1",0.334587150275315,0.237398241789818,"SETI_e.mock","SETI_e.P","[1,1.5955]","(1.5955,2]",1.59546580048328,0.605454335235429,1,1,1.355853,-0.921109,0.0601097718314461,0.0496583613945437,0.0601097718314461,0.0601097718314461,1,1,1,2.276962,-0.865643446210597,NA
"SETI_e.P-SETI_e.mock","AT3G55580_JC3","AT3G55580_P1",0.125768034891865,0.874231965108135,"SETI_e.mock","SETI_e.P","[1,1.8901]","(1.8901,2]",1.89010802110643,0.265559424964601,1,1,-2.360303,0.291401,0.0183379057092859,0.0428938787501129,0.0366758114185718,0.0428938787501129,1,1,1,2.651704,-0.878479712272225,NA
"SETI_e.P-SETI_e.mock","AT3G53850_P1","AT3G53850_s1",0.792988065699062,0.207011934300938,"SETI_e.mock","SETI_e.P","[1,1.905]","(1.905,2]",1.90498880751637,1.10714968582416,1,1,9.62088533333333,-1.01005866666667,0.0555553546745061,0.0753240931956457,0.0753240931956457,0.0753240931956457,1,1,1,10.630944,0.245678159877059,NA
